OID,OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,FID_,STREAMCODE,SITECODE,STREAMSITE,STREAMNAME,YEAR,DATE_,SAMPLE,RUN,LONGITUDE,LATITUDE,UTMX,UTMY,UTMZ,VALIDATION,CC,SITELENGTH,AVERAGEWID,AREA,USABLEAREA,NOFISH,X1,X2,X10,X11,X12,X14,X70,X73,X75,X76,X77,X78,X80,X84,X103,X131,X141,X160,X162,X163,X165,X176,X180,X181,X182,X184,X186,X189,X192,X194,X196,X197,X198,X200,X201,X203,X204,X206,X208,X209,X210,X211,X212,X214,X224,X225,X233,X235,X251,X280,X281,X311,X312,X313,X314,X316,X317,X320,X322,X330,X331,X334,X335,X337,X338,X339,X341,X342,X348,X351,X361,X366,X380,X381,X382,X999,SHANNON,BARRIERID,STREAM,STRAHLER,SHREVE,Shape_Leng,DESCR,River,FIPEX_segE,FIPEX_Subs,FIPEX_se_1,FIPEX_su_1,DCIs450mLi,DCIs5kmLi,DCIs10kmLi,DCIs10kmCu,DCIs25kmLi,DCIs25kmCu,DCIsNoDD,DCIs5kmCu,DCIs1kmCu,DCIs1kmLi,DCIs450mCu,X198_log,X210_log,S2_DCIs450mCu,S2_DCIs450mLi,S2_DCIs1kmCu,S2_DCIs1kmLi,S2_DCIs5kmCu,S2_DCIs5kmLi,S2_DCIs10kmCu,S2_DCIs10kmLi,S2_DCIs25kmCu,S2_DCIs25kmLi
-1,165,1,164,165,197,DF1,DF016WM,DF1-DF016WM,Duffins,2009,40021,1,1,-79.21151733,43.97112274,643460.4109,4870220.338,17, ,C1,46.3,2.454,113.6202,113.6202, ,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,4.856943988,300201,Duffins,0,0,745.925921651,Water Line  Permanent,Duffins,935,1049,935_s,1049_s,99.72,85.88,64.95,51.16,28.69,15.08,6.09,75.8,99.6,99.67,99.72,0,3.36729582999,100.01,100.02,100,100,78.15,88.61,54.07,68.6,15.93,30.72
-1,166,1,165,166,196,DF1,DF016WM,DF1-DF016WM,Duffins,2006,38922,1,1,-79.21151733,43.97112274,643460.4109,4870220.338,17, ,C1,43.8,2.233333333,97.82,97.82, ,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4.684326104,300201,Duffins,0,0,745.925921651,Water Line  Permanent,Duffins,935,1049,935_s,1049_s,99.72,85.88,64.95,51.16,28.69,15.08,6.09,75.8,99.6,99.67,99.72,0,2.94443897917,100.01,100.02,100,100,78.15,88.61,54.07,68.6,15.93,30.72
-1,167,1,166,167,195,DF1,DF016WM,DF1-DF016WM,Duffins,2003,37823,1,1,-79.21151733,43.97112274,643460.4109,4870220.338,17, ,C1,53.5,2.237,119.6795,119.6795, ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,59,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,11,0,0,4.485562387,300201,Duffins,0,0,745.925921651,Water Line  Permanent,Duffins,935,1049,935_s,1049_s,99.72,85.88,64.95,51.16,28.69,15.08,6.09,75.8,99.6,99.67,99.72,0,4.45434729625,100.01,100.02,100,100,78.15,88.61,54.07,68.6,15.93,30.72
-1,168,0,167,168,127,DF1,D8_TRANS,DF1-D8_TRANS,Duffins,2007,39316,1,1,-79.08541107,43.97431564,653567.7377,4870802.009,17, ,C2,47.2,1.82,85.904,85.904, ,0,0,0,5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.377692867,100048,Duffins,0,0,0, , ,0,0,None_s,None_s,0,0,0,0,0,0,0,0,0,0,0,0,4.06044301055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,169,1,168,169,126,DF1,D8_BEER,DF1-D8_BEER,Duffins,2007,39316,1,1,-79.08542633,43.97879791,653554.9582,4871299.825,17, ,C2,45.5,5.24,238.42,238.42, ,0,0,0,30,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,4,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.687864068,100058,Duffins,0,0,558.822809484,Water Line  Permanent,Duffins,2232,2228,2232_s,2228_s,81.17,43.14,42.36,42.08,39.16,37.89,28.17,43.47,56.93,65.08,73.13,0,4.39444915467,76.73,85.46,60.17,71.84,62.09,55.84,69.37,63.61,68.01,67.99
-1,170,0,169,170,128,DF1,DA5-13,DF1-DA5-13,Duffins,2007,39313,1,1,-79.12976074,43.98048782,649994.8926,4871405.941,17, ,C2,46.9,1.525,71.5225,71.5225, ,0,0,0,16,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2.266682581,300278,Duffins,0,0,0, , ,0,0,None_s,None_s,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1,171,1,170,171,311,DF1,MIT01,DF1-MIT01,Duffins,2000,36867,1,1,-79.1374054,43.98138809,649379.5183,4871492.059,17, ,C1,43.5,1.347,58.5945,58.5945, ,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300273,Duffins,0,0,1147.22299435,Water Line  Intermittent,Duffins,1404,1851,1404_s,1851_s,99.48,58.99,56.34,49.89,32.71,25.47,15.83,54.96,98.93,99.33,99.43,0,0,100,99.99,100.01,100,65.9,64.31,75.28,72.4900000000001,66.43,68.1699999999999
-1,172,1,171,172,310,DF1,MIT01,DF1-MIT01,Duffins,2000,36719,1,1,-79.1374054,43.98138809,649379.5183,4871492.059,17, ,C1,43.5,1.347,58.5945,58.5945, ,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300273,Duffins,0,0,1147.22299435,Water Line  Intermittent,Duffins,1404,1851,1404_s,1851_s,99.48,58.99,56.34,49.89,32.71,25.47,15.83,54.96,98.93,99.33,99.43,0,0,100,99.99,100.01,100,65.9,64.31,75.28,72.4900000000001,66.43,68.1699999999999
-1,173,1,172,173,284,DF1,EDU03,DF1-EDU03,Duffins,2000,36714,1,1,-79.08958435,43.98213196,653212.8897,4871662.404,17, ,C1,46.5,2.243333333,104.315,104.315, ,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.277531917,300280,Duffins,0,0,634.396952117,Water Line  Permanent,Duffins,2209,2216,2209_s,2216_s,72.27,20.13,9.51,5.09,4.24,2.41,1.05,11.28,45.26,56.31,66.77,0,0,84.64,94.24,54.92,70.5,13.79,25.41,6.21,11.79,2.98,5.2
-1,174,1,173,174,234,DF1,DF1-01,DF1-DF1-01,Duffins,2006,38882,1,1,-79.14082336,43.98568726,649094.6307,4871963.381,17, ,C1,48,1.510666667,72.512,72.512, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300273,Duffins,0,0,1147.22299435,Water Line  Intermittent,Duffins,1404,1851,1404_s,1851_s,99.48,58.99,56.34,49.89,32.71,25.47,15.83,54.96,98.93,99.33,99.43,0,3.21887582487,100,99.99,100.01,100,65.9,64.31,75.28,72.4900000000001,66.43,68.1699999999999
-1,175,1,174,175,129,DF1,DA8-10,DF1-DA8-10,Duffins,2007,39313,1,1,-79.0743103,43.98894882,654420.1864,4872448.039,17, ,C2,35.2,5.36,188.672,188.672, ,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,2.083006647,300283,Duffins,0,0,1113.29915521,Water Line  Permanent,Duffins,2276,2332,2276_s,2332_s,94.24,59.46,47.88,43.54,40.54,38.32,27.84,46.84,77.29,83.67,90.29,0,0,98.32,99.81,84.83,89.44,64.52,75.53,67.11,68.61,68.44,68.8500000000001
-1,176,1,175,176,289,DF1,EDU07,DF1-EDU07,Duffins,2000,36806,1,1,-79.12174225,43.98998642,650613.9645,4872475.561,17, ,C1,45.5,1.751,79.6705,73.6952125, ,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97962633,100074,Duffins,0,0,649.42138091,Water Line  Permanent,Duffins,1867,1868,1867_s,1868_s,52.16,12.13,7.36,4.68,3.98,3.23,2.14,10.24,21.17,32.41,41.23,0,1.38629436112,59.41,61.18,62.77,60.04,74.84,68.3,60.09,67.3200000000001,67.63,68.21
-1,177,1,176,177,202,DF1,DF017WM,DF1-DF017WM,Duffins,2009,39997,1,1,-79.20051575,43.99249268,644291.1133,4872613.076,17, ,C1,54.6,6.511,355.5006,355.5006, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,0,29,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.933606855,300265,Duffins,0,0,349.539537257,Water Line  Intermittent,Duffins,1100,1589,1100_s,1589_s,99.28,39.82,33.99,38.63,41.45,39.74,26.39,33.92,68.16,85.5,95.31,0,4.00733318523,95.54,99.34,68.28,86.47,37.54,42.59,47.93,38.95,59.26,57.92
-1,178,1,177,178,201,DF1,DF017WM,DF1-DF017WM,Duffins,2009,39879,1,1,-79.20051575,43.99249268,644291.1133,4872613.076,17, ,C1,54.6,6.511,355.5006,355.5006, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.225120014,300265,Duffins,0,0,349.539537257,Water Line  Intermittent,Duffins,1100,1589,1100_s,1589_s,99.28,39.82,33.99,38.63,41.45,39.74,26.39,33.92,68.16,85.5,95.31,1.38629436112,2.99573227355,95.54,99.34,68.28,86.47,37.54,42.59,47.93,38.95,59.26,57.92
-1,179,1,178,179,200,DF1,DF017WM,DF1-DF017WM,Duffins,2006,38890,1,1,-79.20051575,43.99249268,644291.1133,4872613.076,17, ,C1,41,7.288,298.808,298.808, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,15,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.382489034,300265,Duffins,0,0,349.539537257,Water Line  Intermittent,Duffins,1100,1589,1100_s,1589_s,99.28,39.82,33.99,38.63,41.45,39.74,26.39,33.92,68.16,85.5,95.31,0,2.19722457734,95.54,99.34,68.28,86.47,37.54,42.59,47.93,38.95,59.26,57.92
-1,180,1,179,180,199,DF1,DF017WM,DF1-DF017WM,Duffins,2003,37806,1,1,-79.20051575,43.99249268,644291.1133,4872613.076,17, ,C1,40,5.816,232.64,232.64, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300265,Duffins,0,0,349.539537257,Water Line  Intermittent,Duffins,1100,1589,1100_s,1589_s,99.28,39.82,33.99,38.63,41.45,39.74,26.39,33.92,68.16,85.5,95.31,0,2.77258872224,95.54,99.34,68.28,86.47,37.54,42.59,47.93,38.95,59.26,57.92
-1,181,1,180,181,198,DF1,DF017WM,DF1-DF017WM,Duffins,2003,37718,1,1,-79.20051575,43.99249268,644291.1133,4872613.076,17, ,C1,40,5.816,232.64,232.64, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,20,0,19,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.016043084,300265,Duffins,0,0,349.539537257,Water Line  Intermittent,Duffins,1100,1589,1100_s,1589_s,99.28,39.82,33.99,38.63,41.45,39.74,26.39,33.92,68.16,85.5,95.31,1.09861228867,2.99573227355,95.54,99.34,68.28,86.47,37.54,42.59,47.93,38.95,59.26,57.92
-1,182,1,181,182,218,DF1,DF021WM,DF1-DF021WM,Duffins,2006,38945,1,1,-79.07080841,43.99607468,654682.4887,4873246.071,17, ,C1,41.3,2.066666667,85.35333333,82.50822222, ,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.982248418,300283,Duffins,0,0,448.191068472,Water Line  Permanent,Duffins,2276,2341,2276_s,2341_s,98.94,67.27,50.14,43.51,41.12,38.01,27.84,55.38,91.02,94.37,96.58,0,2.56494935746,100,99.99,100,99.99,73.92,86.02,66.1,70.79,68.22,69.11
-1,183,1,182,183,217,DF1,DF021WM,DF1-DF021WM,Duffins,2003,37816,1,1,-79.07080841,43.99607468,654682.4887,4873246.071,17, ,C1,41,1.927,79.007,79.007, ,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.960131704,300283,Duffins,0,0,448.191068472,Water Line  Permanent,Duffins,2276,2341,2276_s,2341_s,98.94,67.27,50.14,43.51,41.12,38.01,27.84,55.38,91.02,94.37,96.58,0,3.73766961828,100,99.99,100,99.99,73.92,86.02,66.1,70.79,68.22,69.11
-1,184,1,183,184,283,DF1,EDU02,DF1-EDU02,Duffins,2000,36623,1,1,-79.07059479,43.99807358,654694.4221,4873468.49,17, ,C1,46.25,2.02,93.425,91.89344262, ,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300283,Duffins,0,0,171.300762843,Water Line  Permanent,Duffins,2276,2341,2276_s,2341_s,98.94,67.27,50.14,43.51,41.12,38.01,27.84,55.38,91.02,94.37,96.58,0,0,100,99.99,100,99.99,73.92,86.02,66.1,70.79,68.22,69.11
-1,185,1,184,185,282,DF1,EDU01,DF1-EDU01,Duffins,2000,36711,1,1,-79.06707001,44.00681686,654954.2654,4874446.227,17, ,C1,43.5,5.291,230.1585,230.1585, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,100092,Duffins,0,0,684.274726296,Water Line  Permanent,Duffins,2387,2357,2387_s,2357_s,90.95,73.83,54.36,44.32,40.97,36.45,26.86,66.8,82.47,83.32,85.6,0,0,99.99,100.01,100,100,86.64,90.33,67.64,74.54,67.3,69.6399999999999
-1,186,1,185,186,281,DF1,EDU01,DF1-EDU01,Duffins,2000,36623,1,1,-79.06707001,44.00681686,654954.2654,4874446.227,17, ,C1,43.5,5.291,230.1585,230.1585, ,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1.676575954,100092,Duffins,0,0,684.274726296,Water Line  Permanent,Duffins,2387,2357,2387_s,2357_s,90.95,73.83,54.36,44.32,40.97,36.45,26.86,66.8,82.47,83.32,85.6,0,0,99.99,100.01,100,100,86.64,90.33,67.64,74.54,67.3,69.6399999999999
